uid,date,filename,start,duration,A/C,behavior,code,M/F,appearance
191,11월 27일,01_20221127105956_part1,2257400,6560,Adult,상호작용시도,None,Male,"갈색 점퍼, 회색 상의, 청바지"
191,11월 27일,01_20221127105956_part1,2266040,5760,Adult,물리적거리,Approach,Male,"갈색 점퍼, 회색 상의, 청바지"
191,11월 27일,01_20221127105956_part1,2271800,1600,Adult,상호작용시도,None,Male,"갈색 점퍼, 회색 상의, 청바지"
191,11월 27일,01_20221127105956_part1,2273400,1920,Adult,상호작용시도,Touch,Male,"갈색 점퍼, 회색 상의, 청바지"
191,11월 27일,01_20221127105956_part1,2275320,4800,Adult,상호작용시도,None,Male,"갈색 점퍼, 회색 상의, 청바지"
191,11월 27일,01_20221127105956_part1,2280120,3040,Adult,상호작용시도,Touch,Male,"갈색 점퍼, 회색 상의, 청바지"
191,11월 27일,01_20221127105956_part1,2283160,2080,Adult,상호작용시도,None,Male,"갈색 점퍼, 회색 상의, 청바지"
191,11월 27일,01_20221127105956_part1,2380400,6400,Adult,물리적거리,Approach,Male,"갈색 점퍼, 회색 상의, 청바지"
191,11월 27일,01_20221127105956_part1,2386800,2240,Adult,상호작용시도,None,Male,"갈색 점퍼, 회색 상의, 청바지"
191,11월 27일,01_20221127105956_part1,2421280,6960,Adult,물리적거리,Approach,Male,"갈색 점퍼, 회색 상의, 청바지"
191,11월 27일,01_20221127105956_part1,2428240,2160,Adult,상호작용시도,None,Male,"갈색 점퍼, 회색 상의, 청바지"
191,11월 27일,01_20221127105956_part1,2437760,8240,Adult,상호작용시도,None,Male,"갈색 점퍼, 회색 상의, 청바지"
192,11월 27일,01_20221127105956_part1,2218480,10000,Child,물리적거리,Approach,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2228480,4800,Child,상호작용시도,Gesture,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2233280,560,Child,상호작용시도,None,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2233840,1760,Child,물리적거리,Avoid,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2235600,2320,Child,물리적거리,Approach,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2237920,9840,Child,상호작용시도,Gesture,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2247760,1680,Child,물리적거리,Approach,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2249440,3920,Child,상호작용시도,Gesture,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2253360,3920,Child,상호작용시도,None,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2257280,2400,Child,상호작용시도,Gesture,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2259680,1200,Child,상호작용시도,None,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2260880,2160,Child,물리적거리,Avoid,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2263040,240,Child,물리적거리,Avoid,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2263280,2720,Child,물리적거리,Follow,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2266000,1520,Child,물리적거리,Approach,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2267520,4000,Child,상호작용시도,Touch,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2271520,10320,Child,상호작용시도,None,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2295520,4480,Child,물리적거리,Approach,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2300000,7520,Child,상호작용시도,Touch,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2307520,25280,Child,상호작용시도,None,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2368080,4720,Child,물리적거리,Approach,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2372800,46160,Child,상호작용시도,None,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2431600,3760,Child,물리적거리,Approach,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2435360,2480,Child,상호작용시도,None,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2591040,6000,Child,물리적거리,Approach,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2597040,6320,Child,상호작용시도,Touch,Male,"흰색 상의, 회색 바지"
192,11월 27일,01_20221127105956_part1,2603360,10880,Child,상호작용시도,None,Male,"흰색 상의, 회색 바지"
193,11월 27일,01_20221127115955_part2,315920,11280,Adult,물리적거리,Pass,Male,"검정색 상의, 검정색 바지, 흰색 운동화"
193,11월 27일,01_20221127115955_part2,449280,21200,Adult,물리적거리,Pass,Male,"검정색 상의, 검정색 바지, 흰색 운동화"
194,11월 27일,01_20221127115955_part2,448280,15360,Adult,물리적거리,Approach,Female,"검은색 상의, 체크무늬 바지"
194,11월 27일,01_20221127115955_part2,463640,3520,Adult,상호작용시도,Gesture,Female,"검은색 상의, 체크무늬 바지"
194,11월 27일,01_20221127115955_part2,467160,17760,Adult,상호작용시도,None,Female,"검은색 상의, 체크무늬 바지"
195,11월 27일,01_20221127115955_part2,446840,16160,Child,물리적거리,Approach,Male,"검은색 점퍼, 흰색 바지"
195,11월 27일,01_20221127115955_part2,463000,2960,Child,상호작용시도,Gesture,Male,"검은색 점퍼, 흰색 바지"
195,11월 27일,01_20221127115955_part2,465960,19760,Child,상호작용시도,None,Male,"검은색 점퍼, 흰색 바지"
196,11월 27일,01_20221127115955_part2,448040,17360,Child,물리적거리,Approach,Male,"검은색 점퍼, 검은색 바지, 불빛나는 신발"
196,11월 27일,01_20221127115955_part2,465400,2160,Child,상호작용시도,None,Male,"검은색 점퍼, 검은색 바지, 불빛나는 신발"
196,11월 27일,01_20221127115955_part2,467560,2240,Child,상호작용시도,Gesture,Male,"검은색 점퍼, 검은색 바지, 불빛나는 신발"
196,11월 27일,01_20221127115955_part2,469800,1200,Child,상호작용시도,None,Male,"검은색 점퍼, 검은색 바지, 불빛나는 신발"
196,11월 27일,01_20221127115955_part2,471000,1840,Child,상호작용시도,Touch,Male,"검은색 점퍼, 검은색 바지, 불빛나는 신발"
196,11월 27일,01_20221127115955_part2,472840,13200,Child,상호작용시도,None,Male,"검은색 점퍼, 검은색 바지, 불빛나는 신발"
197,11월 27일,01_20221127125953_part1,33600,22880,Adult,물리적거리,Pass,Male,"검정색 상의, 검정색 바지, 흰색 운동화"
198,11월 27일,01_20221127125953_part1,35520,19360,Adult,물리적거리,Pass,Female,"검은색 상의, 체크무늬 바지"
199,11월 27일,01_20221127125953_part1,34880,19520,Child,물리적거리,Pass,Male,"검은색 점퍼, 흰색 바지"
200,11월 27일,01_20221127125953_part1,36000,21040,Child,물리적거리,Pass,Male,"검은색 점퍼, 검은색 바지, 불빛나는 신발"
201,11월 27일,01_20221127125953_part1,459800,14480,Adult,물리적거리,Approach,Female,"크로스백, 흰색 상의, 검은색 바지"
201,11월 27일,01_20221127125953_part1,503160,24320,Adult,물리적거리,Pass,Female,"크로스백, 흰색 상의, 검은색 바지"
201,11월 27일,01_20221127125953_part1,534200,13520,Adult,물리적거리,Pass,Female,"크로스백, 흰색 상의, 검은색 바지"
201,11월 27일,01_20221127125953_part1,675960,9120,Adult,물리적거리,Pass,Female,"크로스백, 흰색 상의, 검은색 바지"
201,11월 27일,01_20221127125953_part1,823320,7680,Adult,물리적거리,Pass,Female,"크로스백, 흰색 상의, 검은색 바지"
201,11월 27일,01_20221127125953_part1,988040,8160,Adult,물리적거리,Pass,Female,"크로스백, 흰색 상의, 검은색 바지"
201,11월 27일,01_20221127125953_part1,1274000,11760,Adult,물리적거리,Pass,Female,"크로스백, 흰색 상의, 검은색 바지"
201,11월 27일,01_20221127125953_part1,1295840,6160,Adult,물리적거리,Approach,Female,"크로스백, 흰색 상의, 검은색 바지"
201,11월 27일,01_20221127125953_part1,1302000,3040,Adult,상호작용시도,None,Female,"크로스백, 흰색 상의, 검은색 바지"
201,11월 27일,01_20221127125953_part1,1656560,13520,Adult,물리적거리,Pass,Female,"크로스백, 흰색 상의, 검은색 바지"
202,11월 27일,01_20221127125953_part1,460600,18720,Adult,물리적거리,Pass,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,487280,4160,Child,물리적거리,Approach,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,490800,10000,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,500800,9200,Child,상호작용시도,Gesture,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,510000,640,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,510640,1920,Child,상호작용시도,Touch,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,512560,6880,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,535200,23040,Adult,물리적거리,Pass,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,990120,7360,Child,물리적거리,Pass,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1269680,6800,Child,물리적거리,Approach,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1276480,29200,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1367560,5680,Child,물리적거리,Approach,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1373240,3680,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1376920,6640,Child,물리적거리,Approach,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1383560,9440,Child,상호작용시도,Touch,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1393000,4160,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1397160,2720,Child,상호작용시도,Gesture,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1542480,2880,Child,물리적거리,Approach,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1545360,3760,Child,상호작용시도,Touch,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1549120,4640,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1574320,5200,Child,물리적거리,Pass,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1610800,8320,Child,물리적거리,Approach,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1619120,9760,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1628880,6400,Child,상호작용시도,Touch,Male,"회색 상의, 회색 바지"
203,11월 27일,01_20221127125953_part1,1635280,35840,Child,상호작용시도,None,Male,"회색 상의, 회색 바지"
204,11월 27일,01_20221127125953_part1,1257520,15840,Child,물리적거리,Pass,Female,"회색 상의, 분홍색 조끼, 회색 치마"
205,11월 27일,01_20221127125953_part1,1256320,17200,Adult,물리적거리,Pass,Male,"차콜색 상의, 검은색 조끼, 검은색 바지"
206,11월 27일,01_20221127125953_part1,904840,11360,Child,물리적거리,Pass,Female,"분홍색 상의, 베이지색 조끼, 분홍색 치마"
206,11월 27일,01_20221127125953_part1,1257120,18480,Child,물리적거리,Pass,Female,"분홍색 상의, 베이지색 조끼, 분홍색 치마"
207,11월 27일,01_20221127125953_part1,1674960,10960,Adult,물리적거리,Pass,Female,"흰색 맨투맨, 검은색 바지"
207,11월 27일,01_20221127125953_part1,1705680,8960,Adult,물리적거리,Pass,Female,"흰색 맨투맨, 검은색 바지"
208,11월 27일,01_20221127125953_part1,1679920,9840,Adult,물리적거리,Pass,Male,"체크 남방, 흰 티, 검은색 바지"
209,11월 27일,01_20221127125953_part1,1680720,8960,Child,물리적거리,Pass,Male,"체크무늬 상의, 검은색 바지"
210,11월 27일,01_20221127125953_part1,1681920,11440,Child,물리적거리,Pass,Female,"리본 핀, 흰색 원피스"
210,11월 27일,01_20221127125953_part1,1706000,8480,Child,물리적거리,Pass,Female,"리본 핀, 흰색 원피스"
211,11월 27일,01_20221127135952_part1,1871760,15360,Adult,물리적거리,Approach,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,1886240,4960,Adult,상호작용시도,Touch,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,1891200,12480,Adult,상호작용시도,None,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,1903680,4000,Adult,상호작용시도,Touch,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,1907680,4000,Adult,상호작용시도,None,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,1911680,5120,Adult,상호작용시도,Touch,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,1917200,3680,Adult,상호작용시도,None,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,1920880,2560,Adult,상호작용시도,Touch,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,1923440,5120,Adult,상호작용시도,None,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,1928560,2640,Adult,상호작용시도,Touch,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,1931200,3200,Adult,상호작용시도,None,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,1934400,3440,Adult,상호작용시도,Touch,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,1937840,5200,Adult,상호작용시도,None,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,1996320,6400,Adult,물리적거리,Approach,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,2002720,70720,Adult,상호작용시도,None,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,2087720,7360,Adult,물리적거리,Approach,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,2095080,27200,Adult,상호작용시도,None,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,2226760,10400,Adult,물리적거리,Approach,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,2237160,28720,Adult,상호작용시도,None,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,2265880,14560,Adult,상호작용시도,Touch,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,2280440,91280,Adult,상호작용시도,None,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,2534360,13120,Adult,물리적거리,Approach,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,2593160,6320,Adult,물리적거리,Approach,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,2599480,43680,Adult,상호작용시도,None,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,2648440,8080,Adult,물리적거리,Approach,Female,"크로스백, 흰색 점퍼, 검은색 바지"
211,11월 27일,01_20221127135952_part1,2656520,6640,Adult,상호작용시도,None,Female,"크로스백, 흰색 점퍼, 검은색 바지"
212,11월 27일,01_20221127135952_part1,1920200,13040,Adult,물리적거리,Approach,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,1933240,6240,Adult,상호작용시도,None,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,1969160,16320,Adult,물리적거리,Approach,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,1985480,13600,Adult,상호작용시도,None,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,1999080,6240,Adult,상호작용시도,Touch,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,2005080,13760,Adult,상호작용시도,None,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,2018840,9360,Adult,상호작용시도,Touch,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,2028200,3360,Adult,상호작용시도,None,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,2031560,1920,Adult,상호작용시도,Touch,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,2033480,17520,Adult,상호작용시도,None,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,2057240,8000,Adult,물리적거리,Approach,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,2065160,18160,Adult,상호작용시도,None,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,2948040,4640,Adult,물리적거리,Approach,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,2952680,4080,Adult,상호작용시도,None,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,2956760,2080,Adult,상호작용시도,Touch,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,2958840,4400,Adult,상호작용시도,None,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,2963240,2880,Adult,상호작용시도,Touch,Male,"체크 남방, 흰 티, 검은색 바지"
212,11월 27일,01_20221127135952_part1,2966120,6800,Adult,상호작용시도,None,Male,"체크 남방, 흰 티, 검은색 바지"
213,11월 27일,01_20221127135952_part1,1873320,22160,Child,물리적거리,Approach,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,1895480,28160,Child,상호작용시도,None,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,1925080,5600,Child,물리적거리,Approach,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,1930680,8960,Child,상호작용시도,None,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,1969560,17520,Child,물리적거리,Approach,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,1987080,64240,Child,상호작용시도,None,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,2193480,2320,Child,물리적거리,Approach,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,2195800,8800,Child,상호작용시도,None,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,2548040,8080,Child,물리적거리,Approach,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,2556120,16640,Child,상호작용시도,None,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,2594120,4240,Child,물리적거리,Approach,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,2598360,38160,Child,상호작용시도,None,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,2649920,5200,Child,물리적거리,Approach,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,2655120,5920,Child,상호작용시도,None,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,2941840,3520,Child,물리적거리,Approach,Male,"체크무늬 상의, 검은색 바지"
213,11월 27일,01_20221127135952_part1,2945360,25760,Child,상호작용시도,Touch,Male,"체크무늬 상의, 검은색 바지"
214,11월 27일,01_20221127135952_part1,1874280,17840,Child,물리적거리,Approach,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,1892120,2720,Child,상호작용시도,None,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,1894840,3360,Child,물리적거리,Approach,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,1898200,34400,Child,상호작용시도,None,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,1983800,9920,Child,물리적거리,Approach,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,1993720,90880,Child,상호작용시도,None,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2141000,2160,Child,물리적거리,Approach,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2143160,16960,Child,상호작용시도,Touch,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2160120,20800,Child,상호작용시도,None,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2180920,3200,Child,상호작용시도,Touch,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2184120,4000,Child,상호작용시도,None,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2188120,11280,Child,상호작용시도,Touch,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2229760,3440,Child,물리적거리,Approach,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2233200,30200,Child,상호작용시도,None,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2538680,18800,Child,물리적거리,Approach,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2557480,10320,Child,상호작용시도,None,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2568840,5680,Child,물리적거리,Approach,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2574520,2080,Child,상호작용시도,None,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2596520,6720,Child,물리적거리,Approach,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2603240,40720,Child,상호작용시도,None,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2652280,5280,Child,물리적거리,Approach,Female,"리본 핀, 흰색 원피스"
214,11월 27일,01_20221127135952_part1,2657560,3680,Child,상호작용시도,None,Female,"리본 핀, 흰색 원피스"
215,11월 27일,01_20221127135952_part1,1900680,28400,Adult,물리적거리,Approach,Male,"차콜색 상의, 검은색 조끼, 검은색 바지"
215,11월 27일,01_20221127135952_part1,1929080,13040,Adult,상호작용시도,None,Male,"차콜색 상의, 검은색 조끼, 검은색 바지"
215,11월 27일,01_20221127135952_part1,1942120,3040,Adult,물리적거리,Approach,Male,"차콜색 상의, 검은색 조끼, 검은색 바지"
215,11월 27일,01_20221127135952_part1,1945160,9440,Adult,상호작용시도,Touch,Male,"차콜색 상의, 검은색 조끼, 검은색 바지"
215,11월 27일,01_20221127135952_part1,1954600,32080,Adult,상호작용시도,None,Male,"차콜색 상의, 검은색 조끼, 검은색 바지"
215,11월 27일,01_20221127135952_part1,1992120,6640,Adult,물리적거리,Approach,Male,"차콜색 상의, 검은색 조끼, 검은색 바지"
215,11월 27일,01_20221127135952_part1,1998760,12480,Adult,상호작용시도,None,Male,"차콜색 상의, 검은색 조끼, 검은색 바지"
215,11월 27일,01_20221127135952_part1,2133480,14080,Adult,물리적거리,Approach,Male,"차콜색 상의, 검은색 조끼, 검은색 바지"
215,11월 27일,01_20221127135952_part1,2147560,57120,Adult,상호작용시도,None,Male,"차콜색 상의, 검은색 조끼, 검은색 바지"
215,11월 27일,01_20221127135952_part1,2204680,5760,Adult,물리적거리,Approach,Male,"차콜색 상의, 검은색 조끼, 검은색 바지"
215,11월 27일,01_20221127135952_part1,2210440,21600,Adult,상호작용시도,None,Male,"차콜색 상의, 검은색 조끼, 검은색 바지"
216,11월 27일,01_20221127135952_part1,1903080,11520,Child,물리적거리,Approach,Female,"회색 상의, 분홍색 조끼, 회색 치마"
216,11월 27일,01_20221127135952_part1,1914600,4320,Child,상호작용시도,None,Female,"회색 상의, 분홍색 조끼, 회색 치마"
216,11월 27일,01_20221127135952_part1,1918920,6480,Child,물리적거리,Approach,Female,"회색 상의, 분홍색 조끼, 회색 치마"
216,11월 27일,01_20221127135952_part1,1925400,18240,Child,상호작용시도,None,Female,"회색 상의, 분홍색 조끼, 회색 치마"
216,11월 27일,01_20221127135952_part1,1943640,2400,Child,물리적거리,Approach,Female,"회색 상의, 분홍색 조끼, 회색 치마"
216,11월 27일,01_20221127135952_part1,1946040,40720,Child,상호작용시도,None,Female,"회색 상의, 분홍색 조끼, 회색 치마"
216,11월 27일,01_20221127135952_part1,1989640,10160,Child,물리적거리,Approach,Female,"회색 상의, 분홍색 조끼, 회색 치마"
216,11월 27일,01_20221127135952_part1,1999800,13360,Child,상호작용시도,None,Female,"회색 상의, 분홍색 조끼, 회색 치마"
216,11월 27일,01_20221127135952_part1,2133000,18640,Child,물리적거리,Approach,Female,"회색 상의, 분홍색 조끼, 회색 치마"
216,11월 27일,01_20221127135952_part1,2151640,74400,Child,상호작용시도,None,Female,"회색 상의, 분홍색 조끼, 회색 치마"
216,11월 27일,01_20221127135952_part1,2226040,2160,Child,물리적거리,Approach,Female,"회색 상의, 분홍색 조끼, 회색 치마"
216,11월 27일,01_20221127135952_part1,2228200,3920,Child,상호작용시도,None,Female,"회색 상의, 분홍색 조끼, 회색 치마"
217,11월 27일,01_20221127135952_part1,1913600,6640,Child,물리적거리,Approach,Female,"분홍색 상의, 베이지색 조끼, 분홍색 치마"
217,11월 27일,01_20221127135952_part1,1920240,23600,Child,상호작용시도,None,Female,"분홍색 상의, 베이지색 조끼, 분홍색 치마"
217,11월 27일,01_20221127135952_part1,1944240,7440,Child,물리적거리,Pass,Female,"분홍색 상의, 베이지색 조끼, 분홍색 치마"
217,11월 27일,01_20221127135952_part1,2133840,15680,Child,물리적거리,Approach,Female,"분홍색 상의, 베이지색 조끼, 분홍색 치마"
217,11월 27일,01_20221127135952_part1,2149520,72160,Child,상호작용시도,None,Female,"분홍색 상의, 베이지색 조끼, 분홍색 치마"
217,11월 27일,01_20221127135952_part1,2221680,4720,Child,물리적거리,Approach,Female,"분홍색 상의, 베이지색 조끼, 분홍색 치마"
217,11월 27일,01_20221127135952_part1,2226400,9040,Child,상호작용시도,None,Female,"분홍색 상의, 베이지색 조끼, 분홍색 치마"
218,11월 27일,01_20221127135952_part1,1871080,15680,Adult,물리적거리,Approach,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,1886760,5680,Adult,상호작용시도,Touch,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,1892440,5520,Adult,상호작용시도,None,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,1897960,10080,Adult,상호작용시도,Touch,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,1908040,3680,Adult,상호작용시도,None,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,1911720,4720,Adult,상호작용시도,Touch,Female,"흰색 맨투맨, 검은색 바지"
218,11월 27일,01_20221127135952_part1,1916440,11760,Adult,상호작용시도,None,Female,"흰색 맨투맨, 검은색 바지"
