pid,code,duration,code_score,A/C,M/F,code_count,engagement_score,norm_engagement_score
445,"['Approach', 'Touch']","[5520, 2560]","[0, 5]",Adult,Male,2,12800,0.9765204279457169
446,"['Approach', 'None', 'None', 'Touch', 'None', 'Touch', 'None', 'Gesture', 'None']","[3440, 33920, 12000, 5120, 14560, 5040, 2000, 3760, 7760]","[0, 4, 4, 5, 4, 5, 4, 5, 4]",Child,Male,9,350560,31.291735477848782
448,"['Approach', 'None']","[4400, 19040]","[0, 4]",Adult,Male,2,76160,6.663315861276657
450,"['Approach', 'Gesture', 'None']","[3840, 5280, 12160]","[0, 5, 4]",Child,Female,3,75040,6.562791699576362
451,"['Approach', 'Touch', 'None']","[2240, 2400, 5440]","[0, 5, 4]",Child,Male,3,33760,2.8577583111940834
453,"['Approach', 'Touch', 'None']","[8440, 4000, 22720]","[0, 5, 4]",Adult,Female,3,110880,9.779564873985782
454,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[3760, 3920, 7280, 6480, 12080, 4320, 32480]","[0, 5, 4, 5, 4, 5, 4]",Adult,Female,7,280960,25.044876857901915
455,"['Avoid', 'None']","[4320, 17360]","[2, 4]",Adult,Female,2,78080,6.835642995620018
456,"['Approach', 'None']","[7040, 36960]","[0, 4]",Child,Male,2,147840,13.096862210095498
457,"['Approach', 'None', 'Touch', 'None']","[6880, 1520, 8560, 41280]","[0, 4, 5, 4]",Child,Male,4,214000,19.03496804767717
458,"['Approach', 'None', 'Touch', 'None']","[8000, 6560, 2240, 15440]","[0, 4, 5, 4]",Child,Male,4,99200,8.731241473396999
459,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[2160, 17520, 19120, 15120, 2320, 2160, 10400]","[0, 5, 4, 5, 4, 5, 4]",Child,Male,7,301360,26.875852660300136
460,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None']","[4400, 1600, 2800, 880, 3920, 19680]","[0, 4, 5, 4, 5, 4]",Child,Male,6,122240,10.79916708551734
461,"['Approach', 'Gesture', 'None']","[1280, 6480, 13520]","[0, 5, 4]",Child,Male,3,86480,7.589574208372227
462,"['Approach', 'None', 'Touch', 'None']","[7440, 7360, 2000, 14960]","[0, 4, 5, 4]",Child,Male,4,99280,8.738421770661306
463,"['Approach', 'Touch']","[3200, 22960]","[0, 5]",Child,Male,2,114800,10.131399439936814
464,"['Approach', 'None']","[1840, 8400]","[0, 4]",Child,Male,2,33600,2.84339771666547
465,"['Approach', 'Touch', 'None', 'Touch']","[4080, 4960, 1120, 7760]","[0, 5, 4, 5]",Child,Male,4,68080,5.938105837581676
467,"['Approach', 'None']","[7200, 8480]","[0, 4]",Child,Male,2,33920,2.8721189057226972
468,"['Approach', 'None']","[5200, 1760]","[0, 4]",Child,Male,2,7040,0.4595390249156315
469,"['Approach', 'Gesture']","[3520, 2640]","[0, 5]",Child,Male,2,13200,1.0124219142672506
470,"['Approach', 'None', 'Gesture', 'None', 'Gesture']","[2960, 1440, 6240, 5200, 8440]","[0, 4, 5, 4, 5]",Child,Male,5,99960,8.799454297407912
471,"['Approach', 'None']","[5360, 7920]","[0, 4]",Child,Male,2,31680,2.671070582322108
473,"['Approach', 'Gesture', 'None', 'Gesture', 'None']","[8080, 3120, 2080, 3920, 3120]","[0, 5, 4, 5, 4]",Child,Female,5,56000,4.853880950671358
475,"['Approach', 'None']","[5600, 11840]","[0, 4]",Child,Female,2,47360,4.078408846126229
476,"['Approach', 'None']","[19040, 11840]","[0, 4]",Adult,Female,2,47360,4.078408846126229
478,"['Approach', 'None']","[15600, 10480]","[0, 4]",Adult,Female,2,41920,3.590148632153371
479,"['Approach', 'None']","[10080, 131200]","[0, 4]",Adult,Male,2,524800,46.93042291950887
480,"['Approach', 'None']","[6320, 38160]","[0, 4]",Adult,Male,2,152640,13.527680045953902
486,"['Approach', 'None']","[10240, 19200]","[0, 4]",Adult,Female,2,76800,6.720758239391111
487,"['Approach', 'None']","[7840, 1760]","[0, 4]",Child,Male,2,7040,0.4595390249156315
489,"['Approach', 'Gesture', 'None']","[2320, 3200, 28320]","[0, 5, 4]",Child,Male,3,129280,11.431033244776334
490,"['Approach', 'None']","[2560, 6720]","[0, 4]",Child,Male,2,26880,2.2402527464637036
491,"['Approach', 'None']","[10080, 22000]","[0, 4]",Child,Male,2,88000,7.725999856394054
492,"['Approach', 'None']","[5680, 38240]","[0, 4]",Child,Male,2,152960,13.556401235011128
493,"['Approach', 'None']","[4960, 8320]","[0, 4]",Child,Male,2,33280,2.814676527608243
495,"['Approach', 'None']","[5520, 15920]","[0, 4]",Adult,Male,2,63680,5.543189488044805
496,"['Approach', 'None']","[2160, 12240]","[0, 4]",Adult,Male,2,48960,4.222014791412365
497,"['Approach', 'None']","[4720, 27360]","[0, 4]",Adult,Male,2,109440,9.65031952322826
498,"['Approach', 'None']","[2160, 12960]","[0, 4]",Adult,Male,2,51840,4.480505492927407
499,"['Approach', 'None', 'None', 'Touch']","[3360, 3000, 16000, 0]","[0, 4, 4, 5]",Adult,Male,4,76000,6.648955266748044
500,"['Approach', 'None', 'Touch', 'None']","[3120, 9200, 3600, 9840]","[0, 4, 5, 4]",Adult,Male,4,94160,8.278882745745673
501,"['Approach', 'None']","[4480, 18240]","[0, 4]",Adult,Male,2,72960,6.376103970704388
503,"['Approach', 'None']","[5440, 155200]","[0, 4]",Child,Female,2,620800,55.54677963667696
504,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None']","[5360, 3280, 3040, 1920, 6720, 5680]","[0, 4, 5, 4, 5, 4]",Child,Female,6,92320,8.11373590866662
505,"['Approach', 'None']","[13360, 15360]","[0, 4]",Child,Female,2,61440,5.342141164644216
506,"['Approach', 'None']","[14000, 17040]","[0, 4]",Adult,Female,2,68160,5.945286134845983
508,"['Approach', 'None']","[13280, 27680]","[0, 4]",Adult,Female,2,110720,9.76520427945717
509,"['Approach', 'None']","[6880, 95920]","[0, 4]",Adult,Female,2,383680,34.264378545271775
510,"['Approach', 'None']","[12880, 13880]","[0, 4]",Adult,Female,2,55520,4.810799167085517
515,"['Approach', 'None']","[8720, 3040]","[0, 4]",Adult,Female,2,12160,0.919078049831263
516,"['Approach', 'None']","[5840, 6160]","[0, 4]",Adult,Male,2,24640,2.0392044230631146
517,"['Approach', 'None']","[8240, 3040]","[0, 4]",Child,Male,2,12160,0.919078049831263
518,"['Approach', 'None']","[5680, 9200]","[0, 4]",Child,Male,2,36800,3.1306096072377394
523,"['Pass', 'Gesture']","[6880, 9840]","[1, 5]",Child,Male,2,56080,4.861061247935664
526,"['Approach', 'None']","[14800, 6000]","[0, 4]",Adult,Female,2,24000,1.9817620449486608
527,"['Approach', 'None']","[8640, 34400]","[0, 4]",Adult,Female,2,137600,12.177784160264235
529,"['Approach', 'Gesture']","[12960, 7680]","[0, 5]",Adult,Male,2,38400,3.2742155525238745
530,"['Approach', 'None']","[6720, 10640]","[0, 4]",Adult,Male,2,42560,3.6475910102678246
532,"['Approach', 'None', 'Touch']","[4080, 1760, 28960]","[0, 4, 5]",Child,Male,3,151840,13.455877073310834
534,"['Approach', 'None']","[8480, 15040]","[0, 4]",Adult,Female,2,60160,5.227256408415308
536,"['Approach', 'None']","[7040, 10560]","[0, 4]",Adult,Male,2,42240,3.6188698212105983
538,"['Approach', 'None']","[8000, 7840]","[0, 4]",Child,Male,2,31360,2.6423493932648814
541,"['Approach', 'None']","[5920, 6720]","[0, 4]",Child,Male,2,26880,2.2402527464637036
545,"['Approach', 'Touch', 'None']","[14880, 4160, 4800]","[0, 5, 4]",Adult,Male,3,40000,3.417821497810009
547,"['Approach', 'Gesture', 'None']","[5600, 2720, 6560]","[0, 5, 4]",Adult,Male,3,39840,3.403460903281396
548,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None']","[5760, 1600, 1920, 4800, 3040, 2080]","[0, 4, 5, 4, 5, 4]",Adult,Male,6,58720,5.0980110576577875
549,"['Approach', 'None']","[6400, 2240]","[0, 4]",Adult,Male,2,8960,0.6318661592589934
550,"['Approach', 'None', 'None']","[6960, 2160, 8240]","[0, 4, 4]",Adult,Male,3,41600,3.5614274430961443
551,"['Approach', 'Gesture', 'None']","[10000, 4800, 560]","[0, 5, 4]",Child,Male,3,26240,2.1828103683492497
553,"['Approach', 'Gesture']","[2320, 9840]","[0, 5]",Child,Male,2,49200,4.243555683205285
554,"['Approach', 'Gesture', 'None', 'Gesture', 'None']","[1680, 3920, 3920, 2400, 1200]","[0, 5, 4, 5, 4]",Child,Male,5,52080,4.502046384720328
558,"['Approach', 'Touch', 'None']","[1520, 4000, 10320]","[0, 5, 4]",Child,Male,3,61280,5.3277805701156025
559,"['Approach', 'Touch', 'None']","[4480, 7520, 25280]","[0, 5, 4]",Child,Male,3,138720,12.278308321964529
560,"['Approach', 'None']","[4720, 46160]","[0, 4]",Child,Male,2,184640,16.3997989516766
561,"['Approach', 'None']","[3760, 2480]","[0, 4]",Child,Male,2,9920,0.7180297264306743
562,"['Approach', 'Touch', 'None']","[6000, 6320, 10880]","[0, 5, 4]",Child,Male,3,75120,6.569971996840669
565,"['Approach', 'Gesture', 'None']","[15360, 3520, 17760]","[0, 5, 4]",Adult,Female,3,88640,7.783442234508509
566,"['Approach', 'Gesture', 'None']","[16160, 2960, 19760]","[0, 5, 4]",Child,Male,3,93840,8.250161556688447
567,"['Approach', 'None', 'Gesture', 'None', 'Touch', 'None']","[17360, 2160, 2240, 1200, 1840, 13200]","[0, 4, 5, 4, 5, 4]",Child,Male,6,86640,7.60393480290084
579,"['Approach', 'None']","[6160, 3040]","[0, 4]",Adult,Female,2,12160,0.919078049831263
582,"['Approach', 'None', 'Gesture', 'None', 'Touch', 'None']","[4160, 10000, 9200, 640, 1920, 6880]","[0, 4, 5, 4, 5, 4]",Child,Male,6,125680,11.107919867882531
585,"['Approach', 'None']","[6800, 29200]","[0, 4]",Child,Male,2,116800,10.310906871544482
586,"['Approach', 'None']","[5680, 3680]","[0, 4]",Child,Male,2,14720,1.1488475622890788
587,"['Approach', 'Touch', 'None', 'Gesture']","[6640, 9440, 4160, 2720]","[0, 5, 4, 5]",Child,Male,4,77440,6.778200617505564
588,"['Approach', 'Touch', 'None']","[2880, 3760, 4640]","[0, 5, 4]",Child,Male,3,37360,3.180871688087887
590,"['Approach', 'None', 'Touch', 'None']","[8320, 9760, 6400, 35840]","[0, 4, 5, 4]",Child,Male,4,214400,19.070869533998707
601,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[15360, 4960, 12480, 4000, 4000, 5120, 3680, 2560, 5120, 2640, 3200, 3440, 5200]","[0, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4]",Adult,Female,13,248320,22.115315574064766
602,"['Approach', 'None']","[6400, 70720]","[0, 4]",Adult,Female,2,282880,25.21720399224528
603,"['Approach', 'None']","[7360, 27200]","[0, 4]",Adult,Female,2,108800,9.592877145113809
604,"['Approach', 'None', 'Touch', 'None']","[10400, 28720, 14560, 91280]","[0, 4, 5, 4]",Adult,Female,4,552800,49.44352696201623
606,"['Approach', 'None']","[6320, 43680]","[0, 4]",Adult,Female,2,174720,15.509442090902564
607,"['Approach', 'None']","[8080, 6640]","[0, 4]",Adult,Female,2,26560,2.211531557406477
608,"['Approach', 'None']","[13040, 6240]","[0, 4]",Adult,Male,2,24960,2.0679256121203418
609,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[16320, 13600, 6240, 13760, 9360, 3360, 1920, 17520]","[0, 4, 5, 4, 5, 4, 5, 4]",Adult,Male,8,280560,25.008975371580384
610,"['Approach', 'None']","[8000, 18160]","[0, 4]",Adult,Male,2,72640,6.347382781647159
611,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None']","[4640, 4080, 2080, 4400, 2880, 6800]","[0, 4, 5, 4, 5, 4]",Adult,Male,6,85920,7.53931212752208
612,"['Approach', 'None']","[22160, 28160]","[0, 4]",Child,Male,2,112640,9.937531413800532
613,"['Approach', 'None']","[5600, 8960]","[0, 4]",Child,Male,2,35840,3.0444460400660587
614,"['Approach', 'None']","[17520, 64240]","[0, 4]",Child,Male,2,256960,22.890787678609893
615,"['Approach', 'None']","[2320, 8800]","[0, 4]",Child,Male,2,35200,2.9870036619516047
616,"['Approach', 'None']","[8080, 16640]","[0, 4]",Child,Male,2,66560,5.801680189559848
617,"['Approach', 'None']","[4240, 38160]","[0, 4]",Child,Male,2,152640,13.527680045953902
618,"['Approach', 'None']","[5200, 5920]","[0, 4]",Child,Male,2,23680,1.9530408558914338
619,"['Approach', 'Touch']","[3520, 25760]","[0, 5]",Child,Male,2,128800,11.387951461190493
620,"['Approach', 'None']","[17840, 2720]","[0, 4]",Child,Female,2,10880,0.8041932936023553
621,"['Approach', 'None']","[3360, 34400]","[0, 4]",Child,Female,2,137600,12.177784160264235
622,"['Approach', 'None']","[9920, 90880]","[0, 4]",Child,Female,2,363520,32.45494363466648
623,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch']","[2160, 16960, 20800, 3200, 4000, 11280]","[0, 5, 4, 5, 4, 5]",Child,Female,6,256400,22.840525597759747
624,"['Approach', 'None']","[3440, 30200]","[0, 4]",Child,Female,2,120800,10.669921734759818
625,"['Approach', 'None']","[18800, 10320]","[0, 4]",Child,Female,2,41280,3.532706254038917
626,"['Approach', 'None']","[5680, 2080]","[0, 4]",Child,Female,2,8320,0.5744237811445394
627,"['Approach', 'None']","[6720, 40720]","[0, 4]",Child,Female,2,162880,14.446758095785164
628,"['Approach', 'None']","[5280, 3680]","[0, 4]",Child,Female,2,14720,1.1488475622890788
629,"['Approach', 'None']","[28400, 13040]","[0, 4]",Adult,Male,2,52160,4.509226681984634
630,"['Approach', 'Touch', 'None']","[3040, 9440, 32080]","[0, 5, 4]",Adult,Male,3,175520,15.581245063545632
631,"['Approach', 'None']","[6640, 12480]","[0, 4]",Adult,Male,2,49920,4.308178358584045
632,"['Approach', 'None']","[14080, 57120]","[0, 4]",Adult,Male,2,228480,20.334601852516695
633,"['Approach', 'None']","[5760, 21600]","[0, 4]",Adult,Male,2,86400,7.5823939111079195
634,"['Approach', 'None']","[11520, 4320]","[0, 4]",Child,Female,2,17280,1.3786170747468944
635,"['Approach', 'None']","[6480, 18240]","[0, 4]",Child,Female,2,72960,6.376103970704388
636,"['Approach', 'None']","[2400, 40720]","[0, 4]",Child,Female,2,162880,14.446758095785164
637,"['Approach', 'None']","[10160, 13360]","[0, 4]",Child,Female,2,53440,4.624111438213542
638,"['Approach', 'None']","[18640, 74400]","[0, 4]",Child,Female,2,297600,26.538378688877717
639,"['Approach', 'None']","[2160, 3920]","[0, 4]",Child,Female,2,15680,1.2350111294607597
640,"['Approach', 'None']","[6640, 23600]","[0, 4]",Child,Female,2,94400,8.300423637538595
642,"['Approach', 'None']","[15680, 72160]","[0, 4]",Child,Female,2,288640,25.734185395275368
643,"['Approach', 'None']","[4720, 9040]","[0, 4]",Child,Female,2,36160,3.0731672291232854
644,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[15680, 5680, 5520, 10080, 3680, 4720, 11760, 3760, 2560, 2800, 5840]","[0, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4]",Adult,Female,11,252640,22.50305162633733
645,"['Approach', 'None']","[5280, 5280]","[0, 4]",Adult,Female,2,21120,1.7232713434336182
646,"['Approach', 'None']","[2400, 62080]","[0, 4]",Adult,Female,2,248320,22.115315574064766
647,"['Approach', 'None']","[1680, 3920]","[0, 4]",Adult,Female,2,15680,1.2350111294607597
650,"['Approach', 'None', 'Touch', 'None']","[15920, 27360, 15120, 32080]","[0, 4, 5, 4]",Adult,Female,4,313360,27.952897249946147
651,"['Approach', 'None']","[2800, 56560]","[0, 4]",Adult,Female,2,226240,20.133553529116107
652,"['Pass', 'None']","[9360, 50080]","[1, 4]",Adult,Male,2,209680,18.64723199540461
654,"['Approach', 'None', 'Touch', 'None']","[4480, 0, 23520, 4960]","[0, 4, 5, 4]",Adult,Male,4,137440,12.163423565735622
655,"['Approach', 'None', 'Touch', 'None']","[8160, 32960, 4480, 74080]","[0, 4, 5, 4]",Adult,Male,4,450560,40.26710705823221
657,"['Approach', 'None']","[17600, 17120]","[0, 4]",Child,Male,2,68480,5.974007323903209
659,"['Approach', 'None']","[9760, 21040]","[0, 4]",Child,Male,2,84160,7.381345587707331
660,"['Approach', 'Touch', 'None', 'Touch', 'None']","[8000, 24720, 31920, 2720, 26480]","[0, 5, 4, 5, 4]",Child,Male,5,370800,33.10835068571839
661,"['Approach', 'Touch', 'None']","[5280, 5280, 28480]","[0, 5, 4]",Child,Male,3,140320,12.421914267250663
663,"['Approach', 'None']","[8800, 25440]","[0, 4]",Adult,Male,2,101760,8.961010985854815
664,"['Approach', 'None', 'Touch', 'None']","[3760, 4160, 2000, 12320]","[0, 4, 5, 4]",Adult,Male,4,75920,6.641774969483737
665,"['Approach', 'None']","[3360, 6480]","[0, 4]",Adult,Male,2,25920,2.1540891792920225
666,"['Approach', 'None']","[3360, 1280]","[0, 4]",Adult,Male,2,5120,0.2872118905722697
667,"['Approach', 'Touch', 'None', 'Touch']","[2320, 39280, 1920, 10880]","[0, 5, 4, 5]",Adult,Male,4,258480,23.027213326631724
669,"['Approach', 'None']","[4000, 1440]","[0, 4]",Child,Male,2,5760,0.3446542686867236
670,"['Approach', 'None']","[3360, 10720]","[0, 4]",Child,Male,2,42880,3.676312199325052
671,"['Approach', 'None']","[2720, 3040]","[0, 4]",Child,Male,2,12160,0.919078049831263
672,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[2320, 10080, 2160, 9920, 2880, 8560, 2480, 34480, 3120, 6800, 2560, 11920]","[0, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4]",Child,Male,12,393040,35.10447332519566
673,"['Approach', 'None']","[3600, 6080]","[0, 4]",Child,Male,2,24320,2.010483234005888
674,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[3200, 17680, 5120, 2800, 2160, 3360, 3840, 13120]","[0, 4, 5, 4, 5, 4, 5, 4]",Child,Male,8,203440,18.087168808788682
675,"['Approach', 'Touch']","[4960, 17120]","[0, 5]",Child,Male,2,85600,7.510590938464852
676,"['Approach', 'Touch']","[13360, 27520]","[0, 5]",Child,Male,2,137600,12.177784160264235
679,"['Approach', 'None']","[17280, 16480]","[0, 4]",Adult,Female,2,65920,5.7442378114453945
682,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None']","[5360, 2560, 18800, 5440, 3200, 1760]","[0, 4, 5, 4, 5, 4]",Adult,Male,6,149040,13.2045666690601
685,"['Approach', 'None']","[6320, 29160]","[0, 4]",Child,Female,2,116640,10.296546277015867
688,"['Approach', 'None']","[2240, 2160]","[0, 4]",Adult,Male,2,8640,0.6031449702017663
696,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[13040, 7520, 2160, 15360, 3440, 12880, 12440, 4160, 2320, 7760, 3200, 19520]","[0, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4]",Adult,Male,12,386600,34.52645939541897
697,"['Approach', 'None']","[2160, 8800]","[0, 4]",Adult,Male,2,35200,2.9870036619516047
699,"['Approach', 'None']","[13360, 2160]","[0, 4]",Child,Male,2,8640,0.6031449702017663
700,"['Approach', 'Touch', 'None', 'Touch', 'None']","[1360, 3360, 10800, 1680, 29520]","[0, 5, 4, 5, 4]",Child,Male,5,186480,16.564945788755654
701,"['Approach', 'Touch', 'None', 'Touch', 'None']","[1920, 1600, 4160, 1680, 8560]","[0, 5, 4, 5, 4]",Child,Male,5,67280,5.866302864938609
702,"['Approach', 'None', 'Touch', 'None']","[1280, 4640, 2080, 17520]","[0, 4, 5, 4]",Child,Male,4,99040,8.716880878868386
709,"['Pass', 'None']","[3760, 2560]","[1, 4]",Child,Female,2,14000,1.0842248869103182
712,"['Approach', 'None']","[5120, 5280]","[0, 4]",Child,Male,2,21120,1.7232713434336182
729,"['Pass', 'Gesture']","[5760, 3440]","[1, 5]",Child,Male,2,22960,1.8884181805126732
731,"['Approach', 'Gesture', 'None']","[8080, 5680, 960]","[0, 5, 4]",Child,Male,3,32240,2.721332663172255
732,"['Approach', 'Gesture', 'None']","[1760, 14640, 7680]","[0, 5, 4]",Child,Male,3,103920,9.154879011991095
733,"['Approach', 'None', 'None']","[1920, 5440, 33840]","[0, 4, 4]",Child,Male,3,157120,13.92977669275508
734,"['Approach', 'Touch', 'None', 'Gesture', 'Touch', 'None', 'Gesture', 'Touch', 'None', 'Gesture', 'None', 'Touch', 'None']","[2240, 1920, 23440, 1200, 1760, 1440, 11760, 2320, 21840, 1440, 800, 3520, 2240]","[0, 5, 4, 5, 5, 4, 5, 5, 4, 5, 4, 5, 4]",Child,Male,13,318640,28.42679686939039
735,"['Approach', 'None', 'Gesture', 'Touch']","[3200, 480, 1520, 1520]","[0, 4, 5, 5]",Child,Male,4,17120,1.364256480218281
736,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[6800, 7120, 21920, 2400, 6720, 4720, 18360, 1680, 18280, 3120, 29040, 2400, 28720]","[0, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4]",Child,Male,13,599360,53.62245996984275
737,"['Approach', 'None']","[4640, 4240]","[0, 4]",Child,Male,2,16960,1.3498958856896675
738,"['Approach', 'Touch', 'Gesture', 'Touch', 'None', 'Touch', 'None']","[6080, 2080, 7760, 3040, 8720, 1760, 33200]","[0, 5, 5, 5, 4, 5, 4]",Child,Male,7,240880,21.44754792848424
740,"['Approach', 'None']","[12400, 42800]","[0, 4]",Adult,Female,2,171200,15.193509011273068
741,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'None']","[13520, 12720, 3120, 13280, 1840, 2000, 4160, 17040, 72400]","[0, 4, 5, 4, 5, 4, 5, 4, 4]",Adult,Male,9,515360,46.08314784232067
744,"['Approach', 'None']","[20160, 3200]","[0, 4]",Adult,Male,2,12800,0.9765204279457169
745,"['Approach', 'None']","[8080, 72640]","[0, 4]",Adult,Male,2,290560,25.906512529618723
748,"['Approach', 'None', 'Gesture', 'None']","[7360, 3280, 1760, 720]","[0, 4, 5, 4]",Child,Female,4,24800,2.0535650175917284
749,"['Approach', 'Touch', 'None']","[12000, 3600, 8400]","[0, 5, 4]",Child,Female,3,51600,4.458964601134487
751,"['Approach', 'None']","[3600, 2080]","[0, 4]",Child,Female,2,8320,0.5744237811445394
753,"['Approach', 'None']","[3600, 49360]","[0, 4]",Child,Female,2,197440,17.54864651396568
754,"['Approach', 'None', 'Touch']","[3360, 400, 3440]","[0, 4, 5]",Child,Female,3,18800,1.5150427227687226
757,"['Approach', 'None']","[4560, 2880]","[0, 4]",Child,Female,2,11520,0.8616356717168091
759,"['Approach', 'None', 'Gesture', 'None', 'Gesture', 'None']","[6800, 2560, 2080, 5840, 2720, 12480]","[0, 4, 5, 4, 5, 4]",Adult,Female,6,107520,9.4779923888849
760,"['Approach', 'None']","[10720, 960]","[0, 4]",Adult,Male,2,3840,0.1723271343433618
761,"['Approach', 'None']","[2080, 15120]","[0, 4]",Adult,Male,2,60480,5.255977597472535
762,"['Approach', 'None']","[11840, 1120]","[0, 4]",Child,Female,2,4480,0.22976951245781574
763,"['Approach', 'None']","[3680, 14640]","[0, 4]",Child,Female,2,58560,5.083650463129174
764,"['Approach', 'Gesture']","[2320, 4080]","[0, 5]",Child,Female,2,20400,1.6586486680548573
766,"['Approach', 'Touch', 'None']","[3040, 2080, 4880]","[0, 5, 4]",Child,Male,3,29920,2.5131040425073596
767,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch']","[8000, 2960, 17440, 20640, 3920, 16320]","[0, 5, 4, 5, 4, 5]",Child,Male,6,285040,25.41107201838156
768,"['Pass', 'None']","[16320, 10880]","[1, 4]",Adult,Female,2,59840,5.198535219358082
771,"['Approach', 'Gesture']","[5040, 1680]","[0, 5]",Adult,Female,2,8400,0.5816040784088461
774,"['Approach', 'Gesture']","[5040, 3280]","[0, 5]",Child,Female,2,16400,1.2996338048395204
775,"['Approach', 'Gesture']","[3760, 6060]","[0, 5]",Child,Male,2,30300,2.547210454512817
779,"['Approach', 'None', 'Touch', 'None']","[18000, 21920, 3680, 24960]","[0, 4, 5, 4]",Adult,Male,4,205920,18.30975802398219
780,"['Approach', 'None']","[14720, 53920]","[0, 4]",Child,Female,2,215680,19.185754290227617
781,"['Approach', 'None']","[3840, 4640]","[0, 4]",Child,Female,2,18560,1.4935018309758024
782,"['Approach', 'Touch', 'None', 'Touch', 'None']","[800, 2800, 23760, 2880, 11600]","[0, 5, 4, 5, 4]",Child,Female,5,169840,15.07144395777985
783,"['Approach', 'None']","[5840, 23400]","[0, 4]",Child,Female,2,93600,8.228620664895526
784,"['Approach', 'None']","[3360, 5680]","[0, 4]",Child,Female,2,22720,1.8668772887197531
785,"['Approach', 'None', 'Touch', 'None']","[4000, 560, 2800, 7600]","[0, 4, 5, 4]",Child,Female,4,46640,4.013786170747469
786,"['Approach', 'None']","[1440, 14240]","[0, 4]",Child,Female,2,56960,4.940044517843039
787,"['Approach', 'None']","[560, 34960]","[0, 4]",Child,Female,2,139840,12.378832483664825
788,"['Avoid', 'None']","[3280, 640]","[2, 4]",Child,Female,2,9120,0.6462267537876069
790,"['Approach', 'None']","[3200, 1680]","[0, 4]",Child,Female,2,6720,0.43081783585840455
792,"['Approach', 'None']","[6160, 800]","[0, 4]",Child,Female,2,3200,0.11488475622890787
794,"['Approach', 'None']","[2080, 1120]","[0, 4]",Child,Female,2,4480,0.22976951245781574
796,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[4080, 6720, 20240, 2320, 11920, 2640, 14880]","[0, 5, 4, 5, 4, 5, 4]",Child,Male,7,246560,21.95734903425002
797,"['Approach', 'Touch', 'None']","[2640, 1760, 15280]","[0, 5, 4]",Child,Male,3,69920,6.10325267466073
798,"['Approach', 'None']","[6400, 2720]","[0, 4]",Child,Male,2,10880,0.8041932936023553
799,"['Approach', 'Touch', 'None']","[1600, 1360, 10400]","[0, 5, 4]",Child,Male,3,48400,4.171752710562218
800,"['Approach', 'None']","[10560, 6560]","[0, 4]",Child,Male,2,26240,2.1828103683492497
801,"['Approach', 'None']","[2560, 1840]","[0, 4]",Child,Male,2,7360,0.48826021397285846
802,"['Approach', 'Touch', 'None', 'Touch', 'None']","[2080, 2000, 8000, 3040, 8160]","[0, 5, 4, 5, 4]",Child,Male,5,89840,7.89114669347311
803,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[9520, 3440, 9200, 22240, 16560, 6320, 6960]","[0, 5, 4, 5, 4, 5, 4]",Child,Male,7,290880,25.935233718675953
805,"['Approach', 'None', 'Touch']","[2000, 4560, 6320]","[0, 4, 5]",Child,Male,3,49840,4.3009980613197385
806,"['Avoid', 'None']","[2560, 8480]","[2, 4]",Child,Male,2,39040,3.3316579306383285
807,"['Follow', 'Touch', 'None']","[2000, 4480, 1200]","[2, 5, 4]",Child,Male,3,31200,2.6279887987362676
808,"['Avoid', 'None']","[3200, 4320]","[2, 4]",Child,Male,2,23680,1.9530408558914338
810,"['Follow', 'Gesture', 'Touch']","[5600, 3920, 4800]","[2, 5, 5]",Child,Male,3,54800,4.746176491706756
812,"['Follow', 'None']","[4800, 4960]","[2, 4]",Child,Male,2,29440,2.4700222589215195
